,date,wm_yr_wk,weekday,wday,month,year,d,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,Week,Day,Dayofyear,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Elapsed,is_event_day
1461,2015-01-29,11452,4,5,0,4,d_1462,0,0,0,0,0,0,0,4,28,29,False,False,False,False,False,False,1422489600,False
1462,2015-01-30,11452,0,6,0,4,d_1463,0,0,0,0,0,0,0,4,29,30,False,False,False,False,False,False,1422576000,False
1463,2015-01-31,11501,2,0,0,4,d_1464,0,0,0,0,0,0,0,4,30,31,True,False,False,False,False,False,1422662400,False
1464,2015-02-01,11501,3,1,1,4,d_1465,27,4,0,0,1,1,0,4,0,32,False,True,False,False,False,False,1422748800,False
1465,2015-02-02,11501,1,2,1,4,d_1466,0,0,0,0,1,0,1,5,1,33,False,False,False,False,False,False,1422835200,False
1466,2015-02-03,11501,5,3,1,4,d_1467,0,0,0,0,1,1,1,5,2,34,False,False,False,False,False,False,1422921600,False
1467,2015-02-04,11501,6,4,1,4,d_1468,0,0,0,0,1,0,0,5,3,35,False,False,False,False,False,False,1423008000,False
1468,2015-02-05,11501,4,5,1,4,d_1469,0,0,0,0,1,1,1,5,4,36,False,False,False,False,False,False,1423094400,False
1469,2015-02-06,11501,0,6,1,4,d_1470,0,0,0,0,1,1,1,5,5,37,False,False,False,False,False,False,1423180800,False
1470,2015-02-07,11502,2,0,1,4,d_1471,0,0,0,0,1,1,0,5,6,38,False,False,False,False,False,False,1423267200,False
1471,2015-02-08,11502,3,1,1,4,d_1472,0,0,0,0,1,0,1,5,7,39,False,False,False,False,False,False,1423353600,False
1472,2015-02-09,11502,1,2,1,4,d_1473,0,0,0,0,1,1,1,6,8,40,False,False,False,False,False,False,1423440000,False
1473,2015-02-10,11502,5,3,1,4,d_1474,0,0,0,0,1,0,0,6,9,41,False,False,False,False,False,False,1423526400,False
1474,2015-02-11,11502,6,4,1,4,d_1475,0,0,0,0,0,1,1,6,10,42,False,False,False,False,False,False,1423612800,False
1475,2015-02-12,11502,4,5,1,4,d_1476,0,0,0,0,0,1,1,6,11,43,False,False,False,False,False,False,1423699200,False
1476,2015-02-13,11502,0,6,1,4,d_1477,0,0,0,0,0,1,0,6,12,44,False,False,False,False,False,False,1423785600,False
1477,2015-02-14,11503,2,0,1,4,d_1478,29,1,0,0,0,0,1,6,13,45,False,False,False,False,False,False,1423872000,False
1478,2015-02-15,11503,3,1,1,4,d_1479,0,0,0,0,0,1,1,6,14,46,False,False,False,False,False,False,1423958400,False
1479,2015-02-16,11503,1,2,1,4,d_1480,23,2,0,0,0,0,0,7,15,47,False,False,False,False,False,False,1424044800,False
1480,2015-02-17,11503,5,3,1,4,d_1481,0,0,0,0,0,0,0,7,16,48,False,False,False,False,False,False,1424131200,False
1481,2015-02-18,11503,6,4,1,4,d_1482,12,3,0,0,0,0,0,7,17,49,False,False,False,False,False,False,1424217600,False
1482,2015-02-19,11503,4,5,1,4,d_1483,0,0,0,0,0,0,0,7,18,50,False,False,False,False,False,False,1424304000,False
1483,2015-02-20,11503,0,6,1,4,d_1484,0,0,0,0,0,0,0,7,19,51,False,False,False,False,False,False,1424390400,False
1484,2015-02-21,11504,2,0,1,4,d_1485,0,0,0,0,0,0,0,7,20,52,False,False,False,False,False,False,1424476800,False
1485,2015-02-22,11504,3,1,1,4,d_1486,0,0,0,0,0,0,0,7,21,53,False,False,False,False,False,False,1424563200,False
1486,2015-02-23,11504,1,2,1,4,d_1487,0,0,0,0,0,0,0,8,22,54,False,False,False,False,False,False,1424649600,False
1487,2015-02-24,11504,5,3,1,4,d_1488,0,0,0,0,0,0,0,8,23,55,False,False,False,False,False,False,1424736000,False
1488,2015-02-25,11504,6,4,1,4,d_1489,13,3,0,0,0,0,0,8,24,56,False,False,False,False,False,False,1424822400,False
1489,2015-02-26,11504,4,5,1,4,d_1490,0,0,0,0,0,0,0,8,25,57,False,False,False,False,False,False,1424908800,False
1490,2015-02-27,11504,0,6,1,4,d_1491,0,0,0,0,0,0,0,8,26,58,False,False,False,False,False,False,1424995200,False
1491,2015-02-28,11505,2,0,1,4,d_1492,0,0,0,0,0,0,0,8,27,59,True,False,False,False,False,False,1425081600,False
1492,2015-03-01,11505,3,1,2,4,d_1493,0,0,0,0,1,1,0,8,0,60,False,True,False,False,False,False,1425168000,False
1493,2015-03-02,11505,1,2,2,4,d_1494,0,0,0,0,1,0,1,9,1,61,False,False,False,False,False,False,1425254400,False
1494,2015-03-03,11505,5,3,2,4,d_1495,0,0,0,0,1,1,1,9,2,62,False,False,False,False,False,False,1425340800,False
1495,2015-03-04,11505,6,4,2,4,d_1496,0,0,0,0,1,0,0,9,3,63,False,False,False,False,False,False,1425427200,False
1496,2015-03-05,11505,4,5,2,4,d_1497,24,3,0,0,1,1,1,9,4,64,False,False,False,False,False,False,1425513600,False
1497,2015-03-06,11505,0,6,2,4,d_1498,0,0,0,0,1,1,1,9,5,65,False,False,False,False,False,False,1425600000,False
1498,2015-03-07,11506,2,0,2,4,d_1499,0,0,0,0,1,1,0,9,6,66,False,False,False,False,False,False,1425686400,False
1499,2015-03-08,11506,3,1,2,4,d_1500,0,0,0,0,1,0,1,9,7,67,False,False,False,False,False,False,1425772800,False
1500,2015-03-09,11506,1,2,2,4,d_1501,0,0,0,0,1,1,1,10,8,68,False,False,False,False,False,False,1425859200,False
1501,2015-03-10,11506,5,3,2,4,d_1502,0,0,0,0,1,0,0,10,9,69,False,False,False,False,False,False,1425945600,False
1502,2015-03-11,11506,6,4,2,4,d_1503,0,0,0,0,0,1,1,10,10,70,False,False,False,False,False,False,1426032000,False
1503,2015-03-12,11506,4,5,2,4,d_1504,0,0,0,0,0,1,1,10,11,71,False,False,False,False,False,False,1426118400,False
1504,2015-03-13,11506,0,6,2,4,d_1505,0,0,0,0,0,1,0,10,12,72,False,False,False,False,False,False,1426204800,False
1505,2015-03-14,11507,2,0,2,4,d_1506,0,0,0,0,0,0,1,10,13,73,False,False,False,False,False,False,1426291200,False
1506,2015-03-15,11507,3,1,2,4,d_1507,0,0,0,0,0,1,1,10,14,74,False,False,False,False,False,False,1426377600,False
1507,2015-03-16,11507,1,2,2,4,d_1508,0,0,0,0,0,0,0,11,15,75,False,False,False,False,False,False,1426464000,False
1508,2015-03-17,11507,5,3,2,4,d_1509,26,1,0,0,0,0,0,11,16,76,False,False,False,False,False,False,1426550400,False
1509,2015-03-18,11507,6,4,2,4,d_1510,0,0,0,0,0,0,0,11,17,77,False,False,False,False,False,False,1426636800,False
1510,2015-03-19,11507,4,5,2,4,d_1511,0,0,0,0,0,0,0,11,18,78,False,False,False,False,False,False,1426723200,False
1511,2015-03-20,11507,0,6,2,4,d_1512,0,0,0,0,0,0,0,11,19,79,False,False,False,False,False,False,1426809600,False
1512,2015-03-21,11508,2,0,2,4,d_1513,0,0,0,0,0,0,0,11,20,80,False,False,False,False,False,False,1426896000,False
1513,2015-03-22,11508,3,1,2,4,d_1514,0,0,0,0,0,0,0,11,21,81,False,False,False,False,False,False,1426982400,False
1514,2015-03-23,11508,1,2,2,4,d_1515,0,0,0,0,0,0,0,12,22,82,False,False,False,False,False,False,1427068800,False
1515,2015-03-24,11508,5,3,2,4,d_1516,0,0,0,0,0,0,0,12,23,83,False,False,False,False,False,False,1427155200,False
1516,2015-03-25,11508,6,4,2,4,d_1517,0,0,0,0,0,0,0,12,24,84,False,False,False,False,False,False,1427241600,False
1517,2015-03-26,11508,4,5,2,4,d_1518,0,0,0,0,0,0,0,12,25,85,False,False,False,False,False,False,1427328000,False
1518,2015-03-27,11508,0,6,2,4,d_1519,0,0,0,0,0,0,0,12,26,86,False,False,False,False,False,False,1427414400,False
1519,2015-03-28,11509,2,0,2,4,d_1520,0,0,0,0,0,0,0,12,27,87,False,False,False,False,False,False,1427500800,False
1520,2015-03-29,11509,3,1,2,4,d_1521,0,0,0,0,0,0,0,12,28,88,False,False,False,False,False,False,1427587200,False
1521,2015-03-30,11509,1,2,2,4,d_1522,0,0,0,0,0,0,0,13,29,89,False,False,False,False,False,False,1427673600,False
1522,2015-03-31,11509,5,3,2,4,d_1523,0,0,0,0,0,0,0,13,30,90,True,False,True,False,False,False,1427760000,False
1523,2015-04-01,11509,6,4,3,4,d_1524,0,0,0,0,1,1,0,13,0,91,False,True,False,True,False,False,1427846400,False
1524,2015-04-02,11509,4,5,3,4,d_1525,0,0,0,0,1,0,1,13,1,92,False,False,False,False,False,False,1427932800,False
1525,2015-04-03,11509,0,6,3,4,d_1526,0,0,0,0,1,1,1,13,2,93,False,False,False,False,False,False,1428019200,False
1526,2015-04-04,11510,2,0,3,4,d_1527,0,0,0,0,1,0,0,13,3,94,False,False,False,False,False,False,1428105600,False
1527,2015-04-05,11510,3,1,3,4,d_1528,5,1,0,0,1,1,1,13,4,95,False,False,False,False,False,False,1428192000,False
1528,2015-04-06,11510,1,2,3,4,d_1529,0,0,0,0,1,1,1,14,5,96,False,False,False,False,False,False,1428278400,False
1529,2015-04-07,11510,5,3,3,4,d_1530,0,0,0,0,1,1,0,14,6,97,False,False,False,False,False,False,1428364800,False
1530,2015-04-08,11510,6,4,3,4,d_1531,0,0,0,0,1,0,1,14,7,98,False,False,False,False,False,False,1428451200,False
1531,2015-04-09,11510,4,5,3,4,d_1532,0,0,0,0,1,1,1,14,8,99,False,False,False,False,False,False,1428537600,False
1532,2015-04-10,11510,0,6,3,4,d_1533,0,0,0,0,1,0,0,14,9,100,False,False,False,False,False,False,1428624000,False
1533,2015-04-11,11511,2,0,3,4,d_1534,22,3,0,0,0,1,1,14,10,101,False,False,False,False,False,False,1428710400,False
1534,2015-04-12,11511,3,1,3,4,d_1535,21,3,0,0,0,1,1,14,11,102,False,False,False,False,False,False,1428796800,False
1535,2015-04-13,11511,1,2,3,4,d_1536,0,0,0,0,0,1,0,15,12,103,False,False,False,False,False,False,1428883200,False
1536,2015-04-14,11511,5,3,3,4,d_1537,0,0,0,0,0,0,1,15,13,104,False,False,False,False,False,False,1428969600,False
1537,2015-04-15,11511,6,4,3,4,d_1538,0,0,0,0,0,1,1,15,14,105,False,False,False,False,False,False,1429056000,False
1538,2015-04-16,11511,4,5,3,4,d_1539,0,0,0,0,0,0,0,15,15,106,False,False,False,False,False,False,1429142400,False
1539,2015-04-17,11511,0,6,3,4,d_1540,0,0,0,0,0,0,0,15,16,107,False,False,False,False,False,False,1429228800,False
1540,2015-04-18,11512,2,0,3,4,d_1541,0,0,0,0,0,0,0,15,17,108,False,False,False,False,False,False,1429315200,False
1541,2015-04-19,11512,3,1,3,4,d_1542,0,0,0,0,0,0,0,15,18,109,False,False,False,False,False,False,1429401600,False
1542,2015-04-20,11512,1,2,3,4,d_1543,0,0,0,0,0,0,0,16,19,110,False,False,False,False,False,False,1429488000,False
1543,2015-04-21,11512,5,3,3,4,d_1544,0,0,0,0,0,0,0,16,20,111,False,False,False,False,False,False,1429574400,False
1544,2015-04-22,11512,6,4,3,4,d_1545,0,0,0,0,0,0,0,16,21,112,False,False,False,False,False,False,1429660800,False
1545,2015-04-23,11512,4,5,3,4,d_1546,0,0,0,0,0,0,0,16,22,113,False,False,False,False,False,False,1429747200,False
1546,2015-04-24,11512,0,6,3,4,d_1547,0,0,0,0,0,0,0,16,23,114,False,False,False,False,False,False,1429833600,False
1547,2015-04-25,11513,2,0,3,4,d_1548,0,0,0,0,0,0,0,16,24,115,False,False,False,False,False,False,1429920000,False
1548,2015-04-26,11513,3,1,3,4,d_1549,0,0,0,0,0,0,0,16,25,116,False,False,False,False,False,False,1430006400,False
1549,2015-04-27,11513,1,2,3,4,d_1550,0,0,0,0,0,0,0,17,26,117,False,False,False,False,False,False,1430092800,False
1550,2015-04-28,11513,5,3,3,4,d_1551,0,0,0,0,0,0,0,17,27,118,False,False,False,False,False,False,1430179200,False
1551,2015-04-29,11513,6,4,3,4,d_1552,0,0,0,0,0,0,0,17,28,119,False,False,False,False,False,False,1430265600,False
1552,2015-04-30,11513,4,5,3,4,d_1553,0,0,0,0,0,0,0,17,29,120,True,False,False,False,False,False,1430352000,False
1553,2015-05-01,11513,0,6,4,4,d_1554,0,0,0,0,1,1,0,17,0,121,False,True,False,False,False,False,1430438400,False
1554,2015-05-02,11514,2,0,4,4,d_1555,0,0,0,0,1,0,1,17,1,122,False,False,False,False,False,False,1430524800,False
1555,2015-05-03,11514,3,1,4,4,d_1556,0,0,0,0,1,1,1,17,2,123,False,False,False,False,False,False,1430611200,False
1556,2015-05-04,11514,1,2,4,4,d_1557,0,0,0,0,1,0,0,18,3,124,False,False,False,False,False,False,1430697600,False
1557,2015-05-05,11514,5,3,4,4,d_1558,3,1,0,0,1,1,1,18,4,125,False,False,False,False,False,False,1430784000,False
1558,2015-05-06,11514,6,4,4,4,d_1559,0,0,0,0,1,1,1,18,5,126,False,False,False,False,False,False,1430870400,False
1559,2015-05-07,11514,4,5,4,4,d_1560,0,0,0,0,1,1,0,18,6,127,False,False,False,False,False,False,1430956800,False
1560,2015-05-08,11514,0,6,4,4,d_1561,0,0,0,0,1,0,1,18,7,128,False,False,False,False,False,False,1431043200,False
1561,2015-05-09,11515,2,0,4,4,d_1562,0,0,0,0,1,1,1,18,8,129,False,False,False,False,False,False,1431129600,False
1562,2015-05-10,11515,3,1,4,4,d_1563,16,1,0,0,1,0,0,18,9,130,False,False,False,False,False,False,1431216000,False
1563,2015-05-11,11515,1,2,4,4,d_1564,0,0,0,0,0,1,1,19,10,131,False,False,False,False,False,False,1431302400,False
1564,2015-05-12,11515,5,3,4,4,d_1565,0,0,0,0,0,1,1,19,11,132,False,False,False,False,False,False,1431388800,False
1565,2015-05-13,11515,6,4,4,4,d_1566,0,0,0,0,0,1,0,19,12,133,False,False,False,False,False,False,1431475200,False
1566,2015-05-14,11515,4,5,4,4,d_1567,0,0,0,0,0,0,1,19,13,134,False,False,False,False,False,False,1431561600,False
1567,2015-05-15,11515,0,6,4,4,d_1568,0,0,0,0,0,1,1,19,14,135,False,False,False,False,False,False,1431648000,False
1568,2015-05-16,11516,2,0,4,4,d_1569,0,0,0,0,0,0,0,19,15,136,False,False,False,False,False,False,1431734400,False
1569,2015-05-17,11516,3,1,4,4,d_1570,0,0,0,0,0,0,0,19,16,137,False,False,False,False,False,False,1431820800,False
1570,2015-05-18,11516,1,2,4,4,d_1571,0,0,0,0,0,0,0,20,17,138,False,False,False,False,False,False,1431907200,False
1571,2015-05-19,11516,5,3,4,4,d_1572,0,0,0,0,0,0,0,20,18,139,False,False,False,False,False,False,1431993600,False
1572,2015-05-20,11516,6,4,4,4,d_1573,0,0,0,0,0,0,0,20,19,140,False,False,False,False,False,False,1432080000,False
1573,2015-05-21,11516,4,5,4,4,d_1574,0,0,0,0,0,0,0,20,20,141,False,False,False,False,False,False,1432166400,False
1574,2015-05-22,11516,0,6,4,4,d_1575,0,0,0,0,0,0,0,20,21,142,False,False,False,False,False,False,1432252800,False
1575,2015-05-23,11517,2,0,4,4,d_1576,0,0,0,0,0,0,0,20,22,143,False,False,False,False,False,False,1432339200,False
1576,2015-05-24,11517,3,1,4,4,d_1577,0,0,0,0,0,0,0,20,23,144,False,False,False,False,False,False,1432425600,False
1577,2015-05-25,11517,1,2,4,4,d_1578,15,2,0,0,0,0,0,21,24,145,False,False,False,False,False,False,1432512000,False
1578,2015-05-26,11517,5,3,4,4,d_1579,0,0,0,0,0,0,0,21,25,146,False,False,False,False,False,False,1432598400,False
1579,2015-05-27,11517,6,4,4,4,d_1580,0,0,0,0,0,0,0,21,26,147,False,False,False,False,False,False,1432684800,False
1580,2015-05-28,11517,4,5,4,4,d_1581,0,0,0,0,0,0,0,21,27,148,False,False,False,False,False,False,1432771200,False
1581,2015-05-29,11517,0,6,4,4,d_1582,0,0,0,0,0,0,0,21,28,149,False,False,False,False,False,False,1432857600,False
1582,2015-05-30,11518,2,0,4,4,d_1583,0,0,0,0,0,0,0,21,29,150,False,False,False,False,False,False,1432944000,False
1583,2015-05-31,11518,3,1,4,4,d_1584,0,0,0,0,0,0,0,21,30,151,True,False,False,False,False,False,1433030400,False
1584,2015-06-01,11518,1,2,5,4,d_1585,0,0,0,0,1,1,0,22,0,152,False,True,False,False,False,False,1433116800,False
1585,2015-06-02,11518,5,3,5,4,d_1586,0,0,0,0,1,0,1,22,1,153,False,False,False,False,False,False,1433203200,False
1586,2015-06-03,11518,6,4,5,4,d_1587,0,0,0,0,1,1,1,22,2,154,False,False,False,False,False,False,1433289600,False
1587,2015-06-04,11518,4,5,5,4,d_1588,18,4,0,0,1,0,0,22,3,155,False,False,False,False,False,False,1433376000,False
1588,2015-06-05,11518,0,6,5,4,d_1589,0,0,0,0,1,1,1,22,4,156,False,False,False,False,False,False,1433462400,False
1589,2015-06-06,11519,2,0,5,4,d_1590,0,0,0,0,1,1,1,22,5,157,False,False,False,False,False,False,1433548800,False
1590,2015-06-07,11519,3,1,5,4,d_1591,0,0,0,0,1,1,0,22,6,158,False,False,False,False,False,False,1433635200,False
1591,2015-06-08,11519,1,2,5,4,d_1592,0,0,0,0,1,0,1,23,7,159,False,False,False,False,False,False,1433721600,False
1592,2015-06-09,11519,5,3,5,4,d_1593,0,0,0,0,1,1,1,23,8,160,False,False,False,False,False,False,1433808000,False
1593,2015-06-10,11519,6,4,5,4,d_1594,0,0,0,0,1,0,0,23,9,161,False,False,False,False,False,False,1433894400,False
1594,2015-06-11,11519,4,5,5,4,d_1595,0,0,0,0,0,1,1,23,10,162,False,False,False,False,False,False,1433980800,False
1595,2015-06-12,11519,0,6,5,4,d_1596,0,0,0,0,0,1,1,23,11,163,False,False,False,False,False,False,1434067200,False
1596,2015-06-13,11520,2,0,5,4,d_1597,0,0,0,0,0,1,0,23,12,164,False,False,False,False,False,False,1434153600,False
1597,2015-06-14,11520,3,1,5,4,d_1598,0,0,0,0,0,0,1,23,13,165,False,False,False,False,False,False,1434240000,False
1598,2015-06-15,11520,1,2,5,4,d_1599,0,0,0,0,0,1,1,24,14,166,False,False,False,False,False,False,1434326400,False
1599,2015-06-16,11520,5,3,5,4,d_1600,17,4,0,0,0,0,0,24,15,167,False,False,False,False,False,False,1434412800,False
1600,2015-06-17,11520,6,4,5,4,d_1601,0,0,0,0,0,0,0,24,16,168,False,False,False,False,False,False,1434499200,False
1601,2015-06-18,11520,4,5,5,4,d_1602,25,3,0,0,0,0,0,24,17,169,False,False,False,False,False,False,1434585600,False
1602,2015-06-19,11520,0,6,5,4,d_1603,0,0,0,0,0,0,0,24,18,170,False,False,False,False,False,False,1434672000,False
1603,2015-06-20,11521,2,0,5,4,d_1604,0,0,0,0,0,0,0,24,19,171,False,False,False,False,False,False,1434758400,False
1604,2015-06-21,11521,3,1,5,4,d_1605,8,1,0,0,0,0,0,24,20,172,False,False,False,False,False,False,1434844800,False
1605,2015-06-22,11521,1,2,5,4,d_1606,0,0,0,0,0,0,0,25,21,173,False,False,False,False,False,False,1434931200,False
1606,2015-06-23,11521,5,3,5,4,d_1607,0,0,0,0,0,0,0,25,22,174,False,False,False,False,False,False,1435017600,False
1607,2015-06-24,11521,6,4,5,4,d_1608,0,0,0,0,0,0,0,25,23,175,False,False,False,False,False,False,1435104000,False
1608,2015-06-25,11521,4,5,5,4,d_1609,0,0,0,0,0,0,0,25,24,176,False,False,False,False,False,False,1435190400,False
1609,2015-06-26,11521,0,6,5,4,d_1610,0,0,0,0,0,0,0,25,25,177,False,False,False,False,False,False,1435276800,False
1610,2015-06-27,11522,2,0,5,4,d_1611,0,0,0,0,0,0,0,25,26,178,False,False,False,False,False,False,1435363200,False
1611,2015-06-28,11522,3,1,5,4,d_1612,0,0,0,0,0,0,0,25,27,179,False,False,False,False,False,False,1435449600,False
1612,2015-06-29,11522,1,2,5,4,d_1613,0,0,0,0,0,0,0,26,28,180,False,False,False,False,False,False,1435536000,False
1613,2015-06-30,11522,5,3,5,4,d_1614,0,0,0,0,0,0,0,26,29,181,True,False,True,False,False,False,1435622400,False
1614,2015-07-01,11522,6,4,6,4,d_1615,0,0,0,0,1,1,0,26,0,182,False,True,False,True,False,False,1435708800,False
1615,2015-07-02,11522,4,5,6,4,d_1616,0,0,0,0,1,0,1,26,1,183,False,False,False,False,False,False,1435795200,False
1616,2015-07-03,11522,0,6,6,4,d_1617,0,0,0,0,1,1,1,26,2,184,False,False,False,False,False,False,1435881600,False
1617,2015-07-04,11523,2,0,6,4,d_1618,10,2,0,0,1,0,0,26,3,185,False,False,False,False,False,False,1435968000,False
1618,2015-07-05,11523,3,1,6,4,d_1619,0,0,0,0,1,1,1,26,4,186,False,False,False,False,False,False,1436054400,False
1619,2015-07-06,11523,1,2,6,4,d_1620,0,0,0,0,1,1,1,27,5,187,False,False,False,False,False,False,1436140800,False
1620,2015-07-07,11523,5,3,6,4,d_1621,0,0,0,0,1,1,0,27,6,188,False,False,False,False,False,False,1436227200,False
1621,2015-07-08,11523,6,4,6,4,d_1622,0,0,0,0,1,0,1,27,7,189,False,False,False,False,False,False,1436313600,False
1622,2015-07-09,11523,4,5,6,4,d_1623,0,0,0,0,1,1,1,27,8,190,False,False,False,False,False,False,1436400000,False
1623,2015-07-10,11523,0,6,6,4,d_1624,0,0,0,0,1,0,0,27,9,191,False,False,False,False,False,False,1436486400,False
1624,2015-07-11,11524,2,0,6,4,d_1625,0,0,0,0,0,1,1,27,10,192,False,False,False,False,False,False,1436572800,False
1625,2015-07-12,11524,3,1,6,4,d_1626,0,0,0,0,0,1,1,27,11,193,False,False,False,False,False,False,1436659200,False
1626,2015-07-13,11524,1,2,6,4,d_1627,0,0,0,0,0,1,0,28,12,194,False,False,False,False,False,False,1436745600,False
1627,2015-07-14,11524,5,3,6,4,d_1628,0,0,0,0,0,0,1,28,13,195,False,False,False,False,False,False,1436832000,False
1628,2015-07-15,11524,6,4,6,4,d_1629,0,0,0,0,0,1,1,28,14,196,False,False,False,False,False,False,1436918400,False
1629,2015-07-16,11524,4,5,6,4,d_1630,0,0,0,0,0,0,0,28,15,197,False,False,False,False,False,False,1437004800,False
1630,2015-07-17,11524,0,6,6,4,d_1631,0,0,0,0,0,0,0,28,16,198,False,False,False,False,False,False,1437091200,False
1631,2015-07-18,11525,2,0,6,4,d_1632,6,3,0,0,0,0,0,28,17,199,False,False,False,False,False,False,1437177600,False
1632,2015-07-19,11525,3,1,6,4,d_1633,0,0,0,0,0,0,0,28,18,200,False,False,False,False,False,False,1437264000,False
1633,2015-07-20,11525,1,2,6,4,d_1634,0,0,0,0,0,0,0,29,19,201,False,False,False,False,False,False,1437350400,False
1634,2015-07-21,11525,5,3,6,4,d_1635,0,0,0,0,0,0,0,29,20,202,False,False,False,False,False,False,1437436800,False
1635,2015-07-22,11525,6,4,6,4,d_1636,0,0,0,0,0,0,0,29,21,203,False,False,False,False,False,False,1437523200,False
1636,2015-07-23,11525,4,5,6,4,d_1637,0,0,0,0,0,0,0,29,22,204,False,False,False,False,False,False,1437609600,False
1637,2015-07-24,11525,0,6,6,4,d_1638,0,0,0,0,0,0,0,29,23,205,False,False,False,False,False,False,1437696000,False
1638,2015-07-25,11526,2,0,6,4,d_1639,0,0,0,0,0,0,0,29,24,206,False,False,False,False,False,False,1437782400,False
1639,2015-07-26,11526,3,1,6,4,d_1640,0,0,0,0,0,0,0,29,25,207,False,False,False,False,False,False,1437868800,False
1640,2015-07-27,11526,1,2,6,4,d_1641,0,0,0,0,0,0,0,30,26,208,False,False,False,False,False,False,1437955200,False
1641,2015-07-28,11526,5,3,6,4,d_1642,0,0,0,0,0,0,0,30,27,209,False,False,False,False,False,False,1438041600,False
1642,2015-07-29,11526,6,4,6,4,d_1643,0,0,0,0,0,0,0,30,28,210,False,False,False,False,False,False,1438128000,False
1643,2015-07-30,11526,4,5,6,4,d_1644,0,0,0,0,0,0,0,30,29,211,False,False,False,False,False,False,1438214400,False
1644,2015-07-31,11526,0,6,6,4,d_1645,0,0,0,0,0,0,0,30,30,212,True,False,False,False,False,False,1438300800,False
1645,2015-08-01,11527,2,0,7,4,d_1646,0,0,0,0,1,1,0,30,0,213,False,True,False,False,False,False,1438387200,False
1646,2015-08-02,11527,3,1,7,4,d_1647,0,0,0,0,1,0,1,30,1,214,False,False,False,False,False,False,1438473600,False
1647,2015-08-03,11527,1,2,7,4,d_1648,0,0,0,0,1,1,1,31,2,215,False,False,False,False,False,False,1438560000,False
1648,2015-08-04,11527,5,3,7,4,d_1649,0,0,0,0,1,0,0,31,3,216,False,False,False,False,False,False,1438646400,False
1649,2015-08-05,11527,6,4,7,4,d_1650,0,0,0,0,1,1,1,31,4,217,False,False,False,False,False,False,1438732800,False
1650,2015-08-06,11527,4,5,7,4,d_1651,0,0,0,0,1,1,1,31,5,218,False,False,False,False,False,False,1438819200,False
1651,2015-08-07,11527,0,6,7,4,d_1652,0,0,0,0,1,1,0,31,6,219,False,False,False,False,False,False,1438905600,False
1652,2015-08-08,11528,2,0,7,4,d_1653,0,0,0,0,1,0,1,31,7,220,False,False,False,False,False,False,1438992000,False
1653,2015-08-09,11528,3,1,7,4,d_1654,0,0,0,0,1,1,1,31,8,221,False,False,False,False,False,False,1439078400,False
1654,2015-08-10,11528,1,2,7,4,d_1655,0,0,0,0,1,0,0,32,9,222,False,False,False,False,False,False,1439164800,False
1655,2015-08-11,11528,5,3,7,4,d_1656,0,0,0,0,0,1,1,32,10,223,False,False,False,False,False,False,1439251200,False
1656,2015-08-12,11528,6,4,7,4,d_1657,0,0,0,0,0,1,1,32,11,224,False,False,False,False,False,False,1439337600,False
1657,2015-08-13,11528,4,5,7,4,d_1658,0,0,0,0,0,1,0,32,12,225,False,False,False,False,False,False,1439424000,False
1658,2015-08-14,11528,0,6,7,4,d_1659,0,0,0,0,0,0,1,32,13,226,False,False,False,False,False,False,1439510400,False
1659,2015-08-15,11529,2,0,7,4,d_1660,0,0,0,0,0,1,1,32,14,227,False,False,False,False,False,False,1439596800,False
1660,2015-08-16,11529,3,1,7,4,d_1661,0,0,0,0,0,0,0,32,15,228,False,False,False,False,False,False,1439683200,False
1661,2015-08-17,11529,1,2,7,4,d_1662,0,0,0,0,0,0,0,33,16,229,False,False,False,False,False,False,1439769600,False
1662,2015-08-18,11529,5,3,7,4,d_1663,0,0,0,0,0,0,0,33,17,230,False,False,False,False,False,False,1439856000,False
1663,2015-08-19,11529,6,4,7,4,d_1664,0,0,0,0,0,0,0,33,18,231,False,False,False,False,False,False,1439942400,False
1664,2015-08-20,11529,4,5,7,4,d_1665,0,0,0,0,0,0,0,33,19,232,False,False,False,False,False,False,1440028800,False
1665,2015-08-21,11529,0,6,7,4,d_1666,0,0,0,0,0,0,0,33,20,233,False,False,False,False,False,False,1440115200,False
1666,2015-08-22,11530,2,0,7,4,d_1667,0,0,0,0,0,0,0,33,21,234,False,False,False,False,False,False,1440201600,False
1667,2015-08-23,11530,3,1,7,4,d_1668,0,0,0,0,0,0,0,33,22,235,False,False,False,False,False,False,1440288000,False
1668,2015-08-24,11530,1,2,7,4,d_1669,0,0,0,0,0,0,0,34,23,236,False,False,False,False,False,False,1440374400,False
1669,2015-08-25,11530,5,3,7,4,d_1670,0,0,0,0,0,0,0,34,24,237,False,False,False,False,False,False,1440460800,False
1670,2015-08-26,11530,6,4,7,4,d_1671,0,0,0,0,0,0,0,34,25,238,False,False,False,False,False,False,1440547200,False
1671,2015-08-27,11530,4,5,7,4,d_1672,0,0,0,0,0,0,0,34,26,239,False,False,False,False,False,False,1440633600,False
1672,2015-08-28,11530,0,6,7,4,d_1673,0,0,0,0,0,0,0,34,27,240,False,False,False,False,False,False,1440720000,False
1673,2015-08-29,11531,2,0,7,4,d_1674,0,0,0,0,0,0,0,34,28,241,False,False,False,False,False,False,1440806400,False
